"codigo","cartorio","serventia","municipio_id","cartorio_censo_id"
287,"CARTÓRIO DO REGISTRO CIVIL DAS PESSOAS NATURAIS","009597",2921609,287
288,"MUCURI - CARTÓRIO DE REGISTRO CIVIL - DISTRITO DE IBIRANHEM","143818",2922003,288
289,"REGISTRO CIVIL DAS PESSOAS NATURAIS C FUNCOES NOTARIAIS","012575",2922102,289
290,"CARTÓRIO DE REGISTRO CIVIL DAS PESSOAS NATURAIS C/FUN.NOTARIAIS","006742",2922250,290
291,"CARTÓRIO DO REGISTRO CIVIL DAS PESSOAS NATURAIS","009555",2922300,291
292,"CARTÓRIO DE REGISTRO CIVIL DAS PESSOAS NATURAIS","006502",2922656,292
293,"CARTÓRIO DO REGISTRO CIVIL DAS PESSOAS NATURAIS","009183",2922730,293
294,"CARTÓRIO DO REGISTRO CIVIL COM FUNCOES NOTARIAIS DO DISTRITO DE REMEDIOS, MUNICIPIO DE NOVO HORIZONTE DA COMARCA DE IBITIARA, BAHIA.","139485",2923035,294
295,"REGISTRO CIVIL COM FUNCOES NOTARIAS ¿ BREJO LUIZA DE BRITO","139493",2923035,295
296,"CARTÓRIO DE REGISTRO CIVIL DAS PESSOAS NATURAIS","006510",2923100,296
297,"CARTÓRIO DE REGISTRO CIVIL DAS PESSOAS NATURAIS COM FUNCAO NOTARIAIS","006759",2923209,297
298,"CARTÓRIO DO REGISTRO CIVIL","008581",2923803,298
299,"PAULO AFONSO - CARTÓRIO DE REGISTRO CIVIL - DISTRITO DE SANTA BRIGIDA","144436",2924009,299
300,"CARTÓRIO DE REGISTRO CIVIL DAS PESSOAS NATURAIS","006577",2924058,300
301,"REG. CIVIL C/ FUNC NOTARIAIS - INUBIA","132118",2924306,301
302,"REGISTRO CIVIL DAS PESSOAS NATURAIS - DISTRITO VILA SALDANHA","012567",2924405,302
303,"CARTÓRIO DE REGISTRO CIVIL E NOTAS DO DISTRITO DE CARNAIBA","007278",2924603,303
304,"REGISTRO CIVIL COM FUNCOES NOTARIAIS","012104",2924801,304
305,"REGISTRO CIVIL DAS PESSOAS NATURAIS","012435",2924801,305
306,"CARTÓRIO DE REGISTRO CIVIL COM FUNCOES NOTARIAIS","006122",2924801,306
307,"REGISTRO CIVIL DAS PESSOAS NATURAIS","012070",2925006,307
308,"REGISTRO CIVIL DAS PESSOAS NATURAIS","138313",2925105,308
309,"REGISTRO CIVIL C FUNCOES NOTARIAIS","011759",2910727,309
310,"CARTÓRIO DO REGISTRO CIVIL DAS PESSOAS NATURAIS 1º OFICIO","009613",2910800,310
311,"FEIRA DE SANTANA - CARTÓRIO DE REGISTRO CIVIL - 2º OFICIO","144170",2910800,311
312,"REGISTRO CIVIL COM FUNCOES NOTARIAS - FILADEFIA","138420",2910859,312
313,"REGISTRO CIVIL DAS PESSOAS NATURIS","012773",2911105,313
314,"CARTÓRIO DO REGISTRO CIVIL DAS PESSOAS NATURAIS","009407",2911204,314
315,"CARTÓRIO DO REGISTRO CIVIL DAS PESSOAS NATURAIS","008839",2911253,315
316,"REGISTRO CIVIL DAS PESSOAS NATURAIS E DE INTERDICOES E TUTELAS DO DISTRITO DE SANTO INACIO","011510",2911303,316
317,"REGISTRO CIVIL DAS PESSOAS NATURAIS E DE INTERDICOES E TUTELAS DO DISTRITO DE IBITUNANE","009779",2911303,317
318,"REGISTRO CIVIL DAS PESSOAS NATURAIS E DE INTERDICOES E TUTELAS DO DISTRITO DE IAJUBAQUARA","011684",2911303,318
319,"REGISTRO CIVIL DAS PESSOAS NATURAIS INTERDICOES E TUTELAS","012161",2911303,319
320,"REGISTRO CIVIL DAS PESSOAS NATURAIS E DE INTERDICOES E TUTELAS DO DISTRITO DE PITUBA","009803",2911303,320
321,"REGISTRO CIVIL DAS PESSOAS NATURAIS E DE INTERDICOES E TUTELAS DO DISTRITO DE GAMELEIRA DO ASSURUA","012716",2911303,321
322,"CARTÓRIO DE REGISTRO CIVIL DAS PESSOAS NATURAIS","006379",2911402,322
323,"CARTÓRIO DO REGISTRO CIVIL DAS PESSOAS NATURAIS","009217",2911600,323
324,"REGISTRO CIVIL DAS PESSOAS NATURAIS","012260",2911907,324
325,"IACU/DISTRITO DE LAGEDO ALTO - REGISTRO CIVIL","011171",2911907,325
326,"IACU/DISTRITO JOAO AMARO - REGISTRO CIVIL COM FUNCOES NOTARIAIS","011189",2911907,326
327,"CARTÓRIO DE REGISTRO CIVIL DE PESSOAS NATURAIS","006981",2912103,327
328,"CARTÓRIO DE REGISTRO CIVIL DAS PESSOAS NATURAIS","006445",2912301,328
329,"CARTÓRIO DE REGISTRO CIVIL COM FUNCOES NOTARIAIS","006114",2912301,329
330,"CARTÓRIO DE REGISTRO CIVIL DAS PESSOAS NATURAIS","006429",2912301,330
331,"CARTÓRIO DO REGISTRO CIVIL COM FUNCOES NOTARIAIS DA VILA DE LAGOA GRANDE","008789",2912400,331
332,"CARTÓRIO DE REGISTRO CIVIL DE PESSOAS NATURAIS - DISTRITO DE IGUITU","007054",2912400,332
333,"CARTÓRIO REGISTRO CIVIL PESSOAS NATURAIS","010975",2912608,333
334,"CARTÓRIO DE REGISTRO CIVIL","005900",2912707,334
335,"CARTÓRIO DO REGISTRO CIVIL","008615",2912707,335
336,"CARTÓRIO DO REGISTRO CIVIL DAS PESSOAS NATURAIS","009225",2912806,336
337,"IBIRATAIA - CARTÓRIO DE REGISTRO CIVIL - DISTRITO DE ALGODAO","143578",2912905,337
338,"REGISTRO CIVIL DAS PESSOAS NATURAIS","139311",2912905,338
339,"CARTÓRIO DO REGISTRO CIVIL DAS PESSOAS NATURAIS DO DISTRITO SEDE DO MUNICIPIO E COMARCA DE IBITIARA BAHIA","013482",2913002,339
340,"CARTÓRIO DO REGISTRO CIVIL COM FUNCOES NOTARIAS DO DISTRITO DE MOCAMBO, MUNICIPIO E COMARCA DE IBITIARA, BAHIA.","011197",2913002,340
341,"IBITIARA - CARTÓRIO DE REGISTRO CIVIL - DISTRITO DE OLHOS DAGUA DO SECO","143586",2913002,341
342,"CARTÓRIO DO REGISTRO CIVIL COM FUNCAO NOTARIAL","008730",2913101,342
343,"CARTÓRIO DO REGISTRO CIVIL DAS PESSOAS NATURAIS","009209",2913101,343
344,"CARTÓRIO DE REGISTRO CIVIL COM FUNCOES NOTARIAIS","006130",2913101,344
345,"REG. CIVIL C/ FUNC NOTARIAIS - BOA VISTA DO LAGAMAR","133322",2913200,345
346,"CARTÓRIO DO REGISTRO CIVIL DAS PESSOAS NATURAIS DA COMARCA DE IBOTIRAMA BAHIA","009712",2913200,346
347,"CARTÓRIO DE REGISTRO CIVIL DE PESSOAS NATURAIS","006999",2913309,347
348,"REG. CIVIL C/ FUNCAO NOTARIAIS - BANCO CENTRAL","136812",2913606,348
349,"CARTÓRIO DE REGISTRO CIVIL DE PESSOAS NATURAIS DO DISTRITO DE ARITAGUA - ILHEUS- BAHIA","007120",2913606,349
350,"REG. CIVIL C/ FUNC. NOTARIAIS - INEMA","135772",2913606,350
351,"REG. CIVIL C/ FUNC. NOTARIAIS - PIMENTEIRA","137455",2913606,351
352,"CARTÓRIO DE REGISTRO CIVIL DAS PESSOAS NATURAIS DO 4º DISTRITO DE JAPU","006866",2913606,352
353,"REGISTRO CIVIL DAS PESSOAS NATURAIS 1º OFICIO","136069",2913606,353
354,"CARTÓRIO DE REGISTRO CIVIL  SEDE  2º OFICIO","144188",2913606,354
355,"CARTÓRIO DE REGISTRO CIVIL DAS PESSOAS NATURAIS  5º DISTRITO BANCO DA VITORIA","006858",2913606,355
356,"REGISTRO DE IMOVEIS - 2º OFICIO","144287",2913606,356
357,"REG. CIVIL C/ FUNC NOTARIAIS - CASTELO NOVO","133397",2913606,357
358,"REGISTRO CIVIL DAS PESSOAS NATURAIS DO DISTRITO IRAPORANGA","012302",2914406,358
359,"REGISTRO CIVIL DAS PESSOAS NATURAIS","012401",2914406,359
360,"IRARA - REGISTRO CIVIL","011213",2914505,360
361,"REGISTRO CIVIL COM FUNCOES NOTARIAS ¿ AGUA FRIA","140939",2914505,361
362,"REGISTRO CIVIL DE PESSOAS NATURAIS","136697",2914604,362
363,"REGISTRO CIVIL DAS PESSOAS NATURAIS","140020",2914703,363
364,"CARTÓRIO DE REGISTRO CIVIL E TABELIONATO DE NOTAS DE FERRADAS","005983",2914802,364
365,"CARTÓRIO DE REGISTRO CIVIL DAS PESSOAS NATURAIS DO 1º OFICIO DA COMARCA DE ITABUBA-BA","006874",2914802,365
366,"CARTÓRIO DE REGISTRO CIVIL-2.OFICIO","007328",2914802,366
367,"CARTÓRIO DO REGISTRO CIVIL DE PESSOAS NATURAIS","009860",2915007,367
368,"CARTÓRIO DO REGISTRO CIVIL DE PESSOAS NATURAIS","009852",2915106,368
369,"REGISTRO CIVIL DAS PESSOAS NATURAIS","137174",2915205,369
370,"ITAGIBA - CARTÓRIO DE REGISTRO CIVIL - DISTRITO DE JAPOMIRIM","143610",2915205,370
371,"CARTÓRIO REGISTRO CIVIL DAS PESSOAS NATURAIS","010835",2915304,371
372,"CARTÓRIO DE REGISTRO CIVIL COM FUNCOES NOTARIAIS","006007",2915502,372
373,"REGISTRO CIVIL DAS PESSOAS NATURAIS","135111",2915502,373
374,"CARTÓRIO REGISTRO CIVIL","010736",2915809,374
375,"CARTÓRIO DO REGISTRO CIVIL DAS PESSOAS NATURAIS","009258",2915809,375
376,"CARTÓRIO REGISTRO CIVIL","010744",2915809,376
377,"REGISTRO CIVIL COM FUNCOES NOTARIAS ¿ IBIRAJA","140285",2916005,377
378,"CARTÓRIO CIVIL DAS PESSOAS NATURAIS","148528",2916005,378
379,"REGISTRO CIVIL COM FUNCOES NOTARIAIS ¿ BATINGA","140111",2916005,379
380,"REGISTRO CIVIL COM FUNCOES NOTARIAS ¿ JIRIBATUBA","139907",2916104,380
381,"REGISTRO CIVIL COM FUNCOES NOTARIAS ¿ CACHA PREGO","140137",2916104,381
382,"ITAPARICA - CARTÓRIO DE REGISTRO CIVIL - DISTRITO DE BARRA DO GIL","144329",2916104,382
383,"CARTÓRIO DE REGISTRO CIVIL DO DISTRITO DE TATUAMUNHA","002337",2707404,383
384,"SERVIÇO NOTARIAL E REGISTRAL DAS PESSOAS NATURAIS DO 1º DISTRITO DE PORTO DE PEDRAS","003855",2707404,384
385,"CARTÓRIO DO REGISTRO CIVIL DE PESSOAS NATURAIS DE UTINGA","002832",2707701,385
386,"SERVIÇOS DE REGISTRO CIVIL DAS PESSOAS NATURAIS","003996",2708006,386
387,"CARTÓRIO DE REGISTRO DE PESSOAS NATURAIS E NOTAS DE SANTANA DO MUNDAU","002436",2708105,387
388,"REGISTRADOR CIVIL E NOTARIO  - GE055","003459",2708204,388
389,"SERVIÇO DE REGISTRO CIVIL E NOTAS","003723",2708709,389
390,"CARTÓRIO DE REGISTRO CIVIL","002170",2709004,390
391,"CARTÓRIO DE REGISTRO CIVIL DAS PESSOAS NATURAIS E NOTAS","002238",2709152,391
392,"CARTÓRIO DO JUDICIAL E ANEXOS DA COMARCA DE ANAMA","004622",1300086,392
393,"CARTÓRIO DO JUDICIAL E DEMAIS ANEXOS DA COMARCA DE APUI","004887",1300144,393
394,"CARTÓRIO DISTRITAL DO REGISTRO CIVIL DE AUTAZ MIRIM","149500",1301159,394
395,"CARTÓRIO DISTRITAL DO 20º REGISTRO CIVIL DE TERRA NOVA","148361",1301159,395
396,"CARTÓRIO DISTRITAL DO REGISTRO CIVIL DO PARANA DO CAREIRO DA VARZEA","148395",1301159,396
397,"COMARCA DO JUDICIAL E ANEXOS DE CODAJAS","005017",1301308,397
398,"COMARCA DO JUDICIAL E ANEXOS DA COMARCA DE ITAMARATI","005009",1301951,398
399,"CARTÓRIO DO JUDICIAL E ANEXOS DA COMARCA DE LABREA","004721",1302405,399
400,"CARTÓRIO DISTRITAL DO REGISTRO CIVIL RIO MANACAPURU","149039",1302504,400
401,"CARTÓRIO DO JUDICIAL E ANEXOS DO SEGUNDO OFICIO DA COMARCA DE MANACAPURU-AM","004879",1302504,401
402,"CARTÓRIO DO 5º OFICIO DE REGISTRO CIVIL DE PESSOAS NATURAIS.","004481",1302603,402
403,"CARTÓRIO DO 11º OFICIO DO REGISTRO CIVIL DE PESSOA NATURAIS.","004358",1302603,403
404,"8º REGISTRO CIVIL DE PESSOAS NATURAIS DE MANAUS","004200",1302603,404
405,"CARTÓRIO DO 4º OFICIO DE REGISTRO CIVIL DAS PESSOAS NATURAIS","004457",1302603,405
406,"CARTÓRIO DO 3° OFICIO DE REGISTRO CIVIL DAS PESSOAS NATURAIS","004168",1302603,406
407,"10º OFICIO DE REGISTRO CIVIL DE PESSOAS NATURAIS","004341",1302603,407
408,"CARTÓRIO DO 2° OFICIO DA COMARCA DE MANICORE","004390",1302702,408
409,"CARTÓRIO DO 1º OFICIO DE MAUES","004382",1302900,409
410,"CARTÓRIO DO 2º OFICIO JUDICIAL E ANEXOS DE MAUES.","004432",1302900,410
411,"CARTÓRIO DO JUDICIAL E ANEXOS DA COMARCA DE NHAMUNDA","004747",1303007,411
412,"CARTÓRIO DO JUDICIAL E ANEXOS DA COMARCA DE NOVA OLINDA DO NORTE","004754",1303106,412
413,"CARTÓRIO DISTRITAL DO REGSITRO CIVIL DO 2º DISTRITO DE RIO CURUPIRA","149161",1303106,413
414,"CARTÓRIO DO JUDICIAL E ANEXOS DA COMARCA DE NOVO AIRAO","004762",1303205,414
415,"CARTÓRIO DO JUDICIAL E ANEXOS DO 1º OFICIO DA COMARCA DE PARINTINS","004853",1303403,415
416,"FORUM JUDICIAL DA COMARCA DE SAO PAULO DE OLIVENCA","005033",1303908,416
417,"CARTÓRIO DO JUDICIAL E ANEXOS DA COMARCA DE SAO SEBASTIAO DO UATUMA","004796",1303957,417
418,"CARTÓRIO DO JUDICIAL E ANEXOS DA COMARCA DE SILVES","004804",1304005,418
419,"CARTÓRIO DA 2° OFICIO DA COMARCA DE TABATINGA","004267",1304062,419
420,"CARTÓRIO DE TAPAUA","004325",1304104,420
421,"1º CARTÓRIO DE NOTAS E ANEXOS DA COMARCA DE TEFE/AM","004606",1304203,421
422,"CARTÓRIO DO JUDICIAL E ANEXOS DE URUCURITUBA","004846",1304401,422
423,"CARTÓRIO NASCIMENTO - OFICIO DE REGISTROS PUBLICOS E TABELIONATO COMARCA DE AMAPA","005181",1600105,423
424,"CARTÓRIO DE REGISTROS PUBLICOS E TABELIONATO DA COMARCA DE CALCOENE","005132",1600204,424
425,"CARTÓRIO DE REGISTROS PUBLICOS E TABELIONATO DE ITAUBAL","005140",1600253,425
426,"VALDAIR ELEMAR CAMARGO","005256",1600279,426
427,"SUCURSAL DO CARTÓRIO DO BAILIQUE","005249",1600303,427
428,"CARTÓRIO DE REGISTROS PUBLICOS E MAIS CARGOS ANEXOS","005116",1600303,428
429,"CARTÓRIO ISMAEL DE OLIVEIRA SERVIÇO NOTARIAL E REGISTRAL DE OIAPOQUE","005157",1600501,429
430,"CARTÓRIO DE REGISTROS PUBLICOS E NOTAS DE PEDRA BRANCA DO AMAPARI","005124",1600154,430
431,"CARTÓRIO MURICI TEIXEIRA","005173",1600535,431
432,"CARTÓRIO DE REGISTRO CIVIL DAS PESSOAS NATURAIS","006411",2900801,432
433,"REGISTRO CIVIL COM FUNCOES NOTARIAIS","011965",2901106,433
434,"REGISTRO CIVIL COM FUNCOES NOTARIAS ¿ SOARES","139014",2901155,434
435,"CARTÓRIO DO TABELIONATO DE NOTAS","010504",2901304,435
436,"ANTAS - CARTÓRIO DE REGISTRO CIVIL DAS PESSOAS NATURAIS","005496",2901601,436
437,"REGISTRO CIVIL DAS PESSOAS NATURAIS DE APORA BA","012674",2901908,437
438,"REGISTRO CIVIL COM FUNCOES NOTORIAIS DO DISTRITO DE ITAMIRA,COMARCA DE APORA","012120",2901908,438
439,"REG. CIVIL. C/ FUNC. NOTARIAIS - ARATUIPE","137562",2902302,439
440,"CARTÓRIO DE REGISTRO CIVIL COM FUNCOES NOTARIAIS - LAGE DO BANCO","006155",2902401,440
441,"CARTÓRIO DE REGISTRO CIVIL DAS PESSOAS NATURAIS","006437",2902401,441
442,"CARTÓRIO DE REGISTRO CIVIL COM FUNCOES NOTARIAIS DO DISTRITO DE VARZEAS","006247",2902500,442
443,"CARTÓRIO DE REGISTRO CIVIL DAS PESSOAS NATURAIS","006650",2902708,443
444,"REGISTRO CIVIL DAS PESSOAS NATURAIS COM FUNCOES NOTARIAIS DE IBIRABA-BARRA/BA","012641",2902708,444
445,"CARTÓRIO DO REGISTRO CIVIL COM FUNCOES NOTARIAIS","008821",2902807,445
446,"REGISTRO CIVIL","011734",2903201,446
447,"REG. CIVIL C/ FUNC NOTARIAIS - NOVA COLINA","132076",2904001,447
448,"REG. CIVIL C/ FUNCAO NOTARIAIS - BONINAL","132084",2904001,448
449,"REGISTRO CIVIL  DE PESSOAS NATURAIS DE BOQUIRA","011742",2904100,449
450,"CARTÓRIO DE REGISTRO CIVIL COM FUNCOES NOTARIAS","006270",2904100,450
451,"CARTÓRIO DP REG CIVIL DAS PESSOAS NATURAIS","010652",2904209,451
452,"REGISTRO CIVIL DAS PESSOAS NATURAIS COM FINS NOTARIAIS","012278",2922805,452
453,"REGISTRO CIVIL COM FUNCOES","011874",2904506,453
454,"REGISTRO CIVIL C/ FUNC NOTARIAIS - IPUPIARA","138255",2904506,454
455,"REGISTRO CIVIL COM FUNCOES NOTARIAS ¿ IBIPETUM","138909",2904506,455
456,"CARTÓRIO DO REGISTRO CIVIL DAS PESSOAS NATURAIS","009282",2904605,456
457,"REGISTRO CIVIL DE PESSOAS NATURAIS E NOTAS DE LAGOA DA CANOA","003616",2704104,457
458,"CARTÓRIO DE REGISTRO CIVIL DE PESSOAS NATURAIS DO 3 DISTRITO","002279",2704302,458
459,"CARTÓRIO DE REGISTRO CIVIL E NOTAS","002386",2705705,459
460,"CARTÓRIO DE REGISTRO CIVIL DA VILA ILHA DO FERRO","002196",2706406,460
461,"REGISTRO CIVIL DE PINDOBA","003624",2707008,461
462,"CARTÓRIO DE REGISTRO CIVIL DAS PESSOAS NATURAIS","002212",2707107,462
463,"REGISTRO CIVIL DE PESSOAS NATURAIS DE ENTREMONTES","003541",2707107,463
464,"SERVIÇO DE REGISTRO CIVIL DAS PESSOAS NATURAIS","003707",2707107,464
465,"CARTÓRIO DO SERVIÇO REGISTRAL E NOTARIAL DO 2º DISTRITO DE SERRA GRANDE","003061",2708303,465
466,"CARTÓRIO DO REGISTRO CIVIL DAS PESSOAS NATURAIS E NOTAS","002717",2708402,466
467,"CARTÓRIO DO REGISTRO CIVIL E NOTAS DAS PESSOAS NATURAIS DE SAO LUIZ DO QUITUNDE","002964",2708501,467
468,"MOACIR CAVALCANTI","003376",2708600,468
469,"CARTÓRIO DO REGISTRO CIVIL DAS PESSOAS NATURAIS DE SATUBA","002709",2708907,469
470,"CARTÓRIO DE REGISTRO CIVIL DE TAQUARANA","002311",2709103,470
471,"CARTÓRIO DO REGISTRO CIVIL","002584",2709202,471
472,"REGISTRO CIVIL DO DISTRITO DE MUNGUBA DA COMARCA DE UNIAO DOS PALMARES","003657",2709301,472
473,"REGISTRO CIVIL DE ROCHA CAVALCANTE","003632",2709301,473
474,"REGISTRO CIVIL DE UNIAO DOS PALMARES","003640",2709301,474
475,"CARTÓRIO DISTRITAL DO REGISTRO CIVIL DE AMATURA","148163",1300060,475
476,"CARTÓRIO DE ATALAIA DO NORTE E ANEXO","004309",1300201,476
477,"CARTÓRIO DO 1º OFICIO DA COMARCA DE BARCELOS/AM","004374",1300409,477
478,"CARTÓRIO DE JUDICIAL E ANEXOS DE BARREIRINHA","004317",1300508,478
479,"CARTÓRIO DA COMARCA DE BENJAMIN CONSTANT","004275",1300607,479
480,"CARTÓRIO DO JUDICIAL E ANEXOS 1ª VARA BERURI","004564",1300631,480
481,"CARTÓRIO JUDICIAL E ANEXOS DA COMARCA DE CAAPIRANGA","004978",1300839,481
482,"CARTÓRIO DO JUDICIAL E ANEXOS DA COMARCA DO CAREIRO","004820",1301100,482
483,"CARTÓRIO DA COMARCA DO CAREIRO DA VARZEA","004291",1301159,483
484,"CARTÓRIO DO 2º OFICIO DA COMARCA DE HUMAITA","004408",1301704,484
485,"CARTÓRIO DO JUDICIAL E ANEXOS DA COMARCA DE IRANDUBA","004705",1301852,485
486,"CARTÓRIO DA 2ª VARA JUDICIAL E ANEXOS DA COMARCA DE ITACOATIARA","004416",1301902,486
487,"CARTÓRIO 1º VARA JUDICIAL E ANEXO DA COMARCA DE ITACOATIARA","004226",1301902,487
488,"CARTÓRIO DO JUDICIAL E ANEXOS DE JAPURA","004838",1302108,488
489,"CARTÓRIO DO JUDICIAL E ANEXOS DA COMARCA DE JURUA","142430",1302207,489
490,"CARTÓRIO DO JUDICIAL E EXTRAJUDICIAL DE JUTAI","004549",1302306,490
491,"CARTÓRIO DISTRITAL DO REGISTRO CIVIL DE PARATARI","148973",1302504,491
492,"CARTÓRIO DISTRITAL DO REGSITRO CIVIL DE CONCEICAO","149294",1302504,492
493,"CARTÓRIO DISTRITAL DO REGISTRO CIVIL DE CAMPINAS RIO PURUS","149344",1302504,493
494,"2º CARTÓRIO DE REGISTRO CIVIL E PESSOAS NATURAIS","004143",1302603,494
495,"7º REGISTRO CIVIL DE PESSOAS NATURAIS","004192",1302603,495
496,"9º REGISTRO CIVIL DE PESSOAS NATURAIS DE MANAUS","004218",1302603,496
497,"CARTRIO DO 1º OFICIO DE REGISTRO CIVIL","004994",1302603,497
498,"CARTÓRIO DISTRITAL DO 8º REGISTRO CIVIL DE TABOCAL","148346",1302603,498
499,"CARTÓRIO JUDICIAL E ANEXOS DA COMARCA DE MARAA","004986",1302801,499
500,"CARTÓRIO DO JUDICIAL E ANEXOS DA COMARCA DE NOVO ARIPUANA","004770",1303304,500
501,"CARTÓRIO DO JUDICIAL E ANEXOS DA 3ª VARA DE PARINTINS","004598",1303403,501
502,"DESDOR JOAO MEIRELES","005025",1303502,502
503,"CARTÓRIO DO JUDICIAL E ANEXOS","004556",1303536,503
504,"CARTÓRIO DO JUDICIAL E ANEXOS DA COMARCA DA 2ªVARA DE TEFE","142653",1304203,504
505,"CARTÓRIO DE REGISTRO CIVIL EXTRAJUDICIAL","005082",1600212,505
506,"2º OFICIO DE NOTAS E ANEXOS","005074",1600303,506
507,"KATIA DE SOUZA RODRIGUES","005207",1600402,507
508,"CARTÓRIO OLIVEIRA","005199",1600600,508
509,"CARTÓRIO DE REGISTRO PUBLICO E TABELIONATO","005090",1600055,509
510,"CARTÓRIO MIRANDA","005264",1600808,510
511,"CARTÓRIO DO REGISTRO CIVIL DAS PESSOAS NATURAIS DO DISTRITO DE CATOLES","143891",2900108,511
512,"CARTÓRIO DO REGISTRO CIVIL COM FUNCOES NOTARIAIS","008763",2900207,512
513,"REGISTRO CIVIL DAS PESSOAS NATURAIS","012286",2900306,513
514,"2º OFICIO DE REGISTRO CIVIL DE PESSOAS NATURAIS","005405",2900702,514
515,"CARTÓRIO DE REGISTRO CIVIL DAS PESSOAS NATURAIS","006627",2901205,515
516,"CARTÓRIO DO REGISTRO CIVIL COM FUNCOES NOTARIAIS","008771",2901205,516
517,"CARTÓRIO DE REGISTRO CIVIL DAS PESSOAS NATURAIS","006288",2901304,517
518,"REGISTRO CIVIL DAS PESSAOS NATURAIS","012146",2901403,518
519,"ALAGOINHAS - CARTÓRIO DE REGISTRO CIVIL COM FUNCOES NOTARIAIS - DISTRITO DE ARACAS","144071",2902054,519
520,"REGISTRO CIVIL DAS PESSOAS NATURAIS DE ARACI-BA","012682",2902104,520
521,"REG. CIVIL C/ FUNC. NOTARIAIS - MAROGOGIPINHO","135517",2902302,521
522,"BAIANOPOLIS - REGISTRO CIVIL","005520",2902500,522
523,"REGISTRO CIVIL C/FUNC NOTARIAIS","011833",2902708,523
524,"BARRA DA ESTIVA - CARTÓRIO DE REGISTRO CIVIL","005538",2902807,524
525,"BARRA DO MENDES/DISTRITO DE MINAS DO ESPIRITO SANTO - REGISTRO CIVIL C/ FUNC.NOTARIAIS","005546",2903003,525
526,"REG. CIVIL C/ FUNC NOTARIAIS - BARRO ALTO","134452",2903235,526
527,"REG. CIVIL C/ FUNC NOTARIAIS - LAGO DO BOI","134460",2903235,527
528,"CARTÓRIO DE REGISTRO CIVIL DAS PESSAOS NATURAIS","006312",2903409,528
529,"TABELIONATO DE NOTAS","013912",2903409,529
530,"CARTÓRIO DO REGISTRO CIVIL DAS PESSOAS NATURAIS","009134",2903508,530
531,"CARTÓRIO DE REGISTRO CIVIL DAS PESSOAS NATURAIS","006551",2903706,531
532,"REGISTRO CIVIL DAS PESSOAS NATURAIS DE BOM JESUS DA LAPA","012690",2903904,532
533,"CARTÓRIO DO REGISTRO CIVIL COM FUNCOES NOTARIAIS DO DISTRITO DE ITAQUARAI, COM. DE BRUMADO - BA","008995",2904605,533
534,"CARTÓRIO DO REGISTRO CIVIL DAS PESSOAS NATURAIS","009126",2904704,534
535,"REG. CIVIL C/ FUNC NOTARIAIS - SANTIAGO DO IGUAPE","134395",2904902,535
536,"REGISTRO CIVIL C/ FUNCOES NOTARIAS - DISTRITO DE GUAREJU","143487",2905008,536
537,"CARTÓRIO DO REGISTRO CIVIL DAS PESSOAS NATURAIS C.F NOTARIAIS DE PAJEU DO VENTO","014944",2905206,537
538,"CARTÓRIO DO REGISTRO CIVIL DAS PESSOAS NATURAIS COM FUNCOES NOTARIAIS","009662",2905206,538
539,"CARTÓRIO DO REGISTRO CIVIL COM FUNCOES NOTARIAIS- BREJINHO DAS AMETISTAS","009027",2905206,539
540,"REG. CIVIL C/ FUNC. NOTARIAIS - VELHA BOIPEBA","137356",2905404,540
541,"SERVENTIA DE REGISTRO CIVIL DAS PESSOAS NATURAIS DA COMARCA DE BUJARI","001032",1200138,541
542,"SERVENTIA DE REGISTRO CIVIL DAS PESSOAS NATURAIS DA COMARCA DE CAPIXABA","001115",1200179,542
543,"SERVENTIA DE REGISTRO CIVIL DAS PESSOAS NATURAIS DA COMARCA DE EPITACIOLANDIA","000836",1200252,543
544,"SERVENTIAS EXTRAJUDICIAIS DA COMARCA DE FEIJO","001446",1200302,544
545,"SERVENTIA DE REGISTRO CIVIL DAS PESSOAS NATURAIS DA COMARCA DE JORDAO","000992",1200328,545
546,"SERVENTIA DE REGISTRO CIVIL DAS PESSOAS NATURAIS DA COMARCA DE MANCIO LIMA","001040",1200336,546
547,"SERVENTIA DE REGISTRO CIVIL DAS PESSOAS NATURAIS DA COMARCA DE PORTO ACRE","001453",1200807,547
548,"3º TABELIONATO DE NOTAS E 3º OFICIO DO REGISTRO CIVIL DAS PESSOAS NATURAIS DA COMARCA DE RIO BRANCO","000794",1200401,548
549,"SERVENTIA EXTRAJUDICIAL DA COMARCA DE SENA MADUREIRA","001107",1200500,549
550,"SERVENTIA DE REGISTRO CIVIL DAS PESSOAS NATURAIS DA COMARCA DE SENADOR GUIOMARD","001008",1200450,550
551,"SERVENTIA DE REGISTRO CIVIL DAS PESSOAS NATURAIS DA COMARCA DE TARAUACA","001016",1200609,551
552,"SERVENTIA DE REGISTRO CIVIL DAS PESSOAS NATURAIS DA COMARCA DE XAPURI","000901",1200708,552
553,"CARTÓRIO DE REGISTRO CIVIL E NOTAS","002352",2700300,553
554,"CARTÓRIO DO 2º DISTRITO DO REGISTRO CIVIL","002519",2700300,554
555,"CARTÓRIO DO REGISTRO CIVIL DO DISTRITO  DE VILA SAO JOSE","002857",2700300,555
556,"CARTÓRIO DO REGISTRO CIVIL DE ARAPIRACA - 1º DISTRITO","002733",2700300,556
557,"CARTÓRIO DE REGISTRO CIVIL E NOTAS","002360",2700300,557
558,"CARTÓRIO REGISTRO CIVIL","003335",2700706,558
